INDEX,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,COMMENT,BUSHFIRE_LOCATION,GENRE,SECOND_QUOTE_TRANSCRIPTION,SECOND_QUOTE_TRANSCRIPTION_2,
130,10359_26_01_1912_3_XII__31392947.txt,Sydney,char-offset:1730,PLACE,http://sws.geonames.org/6354908,Sydney,,-33.86785,151.20732,,UNVERIFIED,,,,Sydney,Sydney,
131,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:1934,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
132,10359_26_01_1912_3_XII__31392947.txt,Toronto,char-offset:1968,PLACE,http://sws.geonames.org/6167865,Toronto,,43.70011,-79.4163,,VERIFIED,,,,Toronto,Toronto,
133,10359_26_01_1912_3_XII__31392947.txt,Manitoba,char-offset:1996,PLACE,http://sws.geonames.org/6065171,Manitoba,,54.9186677,-97.43692373,,VERIFIED,,,,Manitoba,Manitoba,
134,10359_26_01_1912_3_XII__31392947.txt,New South Wales,char-offset:2120,PLACE,http://sws.geonames.org/2155400,New South Wales,,-32.1690028,147.0117543,,VERIFIED,,,,New South Wales,New South Wales,
135,10359_26_01_1912_3_XII__31392947.txt,Lake Superior,char-offset:2171,PLACE,http://geo-kima.org/place/2446,"Superior, Lake",,47.818979,86.610227,,UNVERIFIED,,,,Lake Superior,Lake Superior,
136,10359_26_01_1912_3_XII__31392947.txt,Broken Hill,char-offset:2222,PLACE,http://sws.geonames.org/2173911,Broken Hill,,-31.9652,141.4512,,VERIFIED,,,,Broken Hill,Broken Hill,
137,10359_26_01_1912_3_XII__31392947.txt,Fort William,char-offset:2362,PLACE,http://sws.geonames.org/2649169,Fort William,,56.81648,-5.11208,,UNVERIFIED,,,,Fort William,Fort William,
138,10359_26_01_1912_3_XII__31392947.txt,Supe,char-offset:2396,PLACE,http://www.hgis-indias.net/dokuwiki/doku.php?id=gazetteer:6000781,Supe,,-10.795958,-77.716523,Pueblo,UNVERIFIED,,,,Supe,Supe,
139,10359_26_01_1912_3_XII__31392947.txt,Kenora,char-offset:2430,PLACE,,,,49.804416,94.412377,,UNVERIFIED,,,,Kenora,Kenora,
140,10359_26_01_1912_3_XII__31392947.txt,Eastern,char-offset:3015,PLACE,http://sws.geonames.org/917388,Eastern,,-13.58907536,31.88669653,,UNVERIFIED,,,,Eastern,Eastern,
141,10359_26_01_1912_3_XII__31392947.txt,Canada,char-offset:3023,PLACE,http://sws.geonames.org/6251999,Canada,,61.36053298,-98.18587205,,UNVERIFIED,Geographic Region,,,Canada,Canada,
142,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:3388,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
143,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:3691,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
144,10359_26_01_1912_3_XII__31392947.txt,Canada,char-offset:3911,PLACE,http://sws.geonames.org/6251999,Canada,,61.36053298,-98.18587205,,UNVERIFIED,Geographic Region,,,Canada,Canada,
145,10359_26_01_1912_3_XII__31392947.txt,British Isles,char-offset:4362,PLACE,http://sws.geonames.org/2635167,United Kingdom,,54.12539508,-2.859749915,,VERIFIED,Geographic Region,,,British Isles,British Isles,
146,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:4474,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
147,10359_26_01_1912_3_XII__31392947.txt,Great Britain,char-offset:4509,PLACE,http://geo-kima.org/place/6356,Great Britain,,52.3555,1.1743,,UNVERIFIED,Geographic Region,,,Great Britain,Great Britain,
148,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:4553,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
149,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:4827,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
150,10359_26_01_1912_3_XII__31392947.txt,Winnlipeg,char-offset:7148,PLACE,,,,49.849753,97.143304,,UNVERIFIED,,,,Winnlipeg,Winnlipeg,
151,10359_26_01_1912_3_XII__31392947.txt,Lake WVinnipeg,char-offset:7348,PLACE,,,,49.849753,97.143304,,UNVERIFIED,,,,Lake WVinnipeg,Lake WVinnipeg,
152,10359_26_01_1912_3_XII__31392947.txt,Winnipieg,char-offset:7457,PLACE,,,,49.849753,97.143304,,UNVERIFIED,,,,Winnipieg,Winnipieg,
153,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:7656,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
154,10359_26_01_1912_3_XII__31392947.txt,Rivertina,char-offset:7778,PLACE,,,,,,,UNVERIFIED,imaginary,,,Rivertina,Rivertina,
155,10359_26_01_1912_3_XII__31392947.txt,Winnipleg,char-offset:8436,PLACE,,,,49.849753,97.143304,,UNVERIFIED,,,,Winnipleg,Winnipleg,
156,10359_26_01_1912_3_XII__31392947.txt,Canada,char-offset:10624,PLACE,http://sws.geonames.org/6251999,Canada,,61.36053298,-98.18587205,,UNVERIFIED,Geographic Region,,,Canada,Canada,
157,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:10666,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
158,10359_26_01_1912_3_XII__31392947.txt,Winnipeg,char-offset:10772,PLACE,http://sws.geonames.org/6183235,Winnipeg,,49.8844,-97.14704,,VERIFIED,,,,Winnipeg,Winnipeg,
159,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Liverpool,char-offset:4431,PLACE,http://sws.geonames.org/2159851,Liverpool,,-33.9,150.93333,,UNVERIFIED,,,,Liverpool,Liverpool,
160,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Adullam,char-offset:4479,PLACE,http://geo-kima.org/place/19489,Adullam Region (Israel),,,,,UNVERIFIED,imaginary,,,Adullam,Adullam,
161,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Eiirinrbla Station,char-offset:6891,PLACE,,,,,,,UNVERIFIED,Imaginary,,,Eiirinrbla Station,Eiirinrbla Station,
162,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Adullara,char-offset:8596,PLACE,,,,,,,UNVERIFIED,Imaginary,,,Adullara,Adullara,
163,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:11771,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
164,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:12155,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
165,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:12651,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
166,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:13129,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
167,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Liverpool,char-offset:13601,PLACE,http://sws.geonames.org/2159851,Liverpool,,-33.9,150.93333,,UNVERIFIED,,,,Liverpool,Liverpool,
168,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Bluff Valley,char-offset:15399,PLACE,,,,,,,UNVERIFIED,Imaginary,,,Bluff Valley,Bluff Valley,
169,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Parramatta,char-offset:17328,PLACE,http://sws.geonames.org/7302259,City of Parramatta,,-33.81667,151,,VERIFIED,,,,Parramatta,Parramatta,
170,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:19230,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
171,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Northern Ranges,char-offset:20055,PLACE,,,,,,,UNVERIFIED,,,,Northern Ranges,Northern Ranges,
172,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,America,char-offset:20737,PLACE,http://sws.geonames.org/6252001,United States,,45.70207475,-112.5748711,,VERIFIED,Geographic Region,,,America,America,
173,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Bailey,char-offset:21126,PLACE,http://mapoflondon.uvic.ca/OLDB1.htm,Old Bailey,,,,,UNVERIFIED,,,,Bailey,Bailey,
174,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Bailey River,char-offset:21126,PLACE,,,,33.19461,150.896798,,UNVERIFIED,,,,Bailey River,Bailey River,
175,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:21402,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
176,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Morpeth,char-offset:21475,PLACE,,,,32.728364,151.634378,,NOT_IDENTIFIABLE,,,,Morpeth,Morpeth,
177,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Australia,char-offset:21742,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
178,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Liverpool,char-offset:22350,PLACE,http://sws.geonames.org/2159851,Liverpool,,-33.9,150.93333,,UNVERIFIED,,,,Liverpool,Liverpool,
179,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Morpeth,char-offset:22444,PLACE,,,,32.728364,151.634378,,NOT_IDENTIFIABLE,,,,Morpeth,Morpeth,
180,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:22816,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
181,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Royal Mail Hotel,char-offset:23351,PLACE,,,,,,,UNVERIFIED,Imaginary,,,Royal Mail Hotel,Royal Mail Hotel,
182,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Patrick 's Plains,char-offset:23771,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Patrick 's Plains,Patrick 's Plains,
183,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:25488,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
184,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Cassilis Station,char-offset:26533,PLACE,,,,-32.028508,150.011115,,NOT_IDENTIFIABLE,,,,Cassilis Station,Cassilis Station,
185,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Australia,char-offset:28877,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
186,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Sydney,char-offset:30791,PLACE,http://sws.geonames.org/2147714,Sydney,,-33.86785,151.20732,,VERIFIED,,,,Sydney,Sydney,
187,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Glen of Adullam;,char-offset:32535,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Glen of Adullam;,Glen of Adullam;,
188,6244_21_6_1913_49_XXV_THE GLEN OF ADULLAM._88822252.txt,Adullam,char-offset:32543,PLACE,http://geo-kima.org/place/19489,Adullam Region (Israel),,,,,UNVERIFIED,Imaginary,,,Adullam,Adullam,
189,11611_21_4_1911_3_VI__101608984.txt,Harglen,char-offset:6134,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Harglen,Harglen,
190,11611_21_4_1911_3_VI__101608984.txt,Harglen,char-offset:6346,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Harglen,Harglen,
191,11611_21_4_1911_3_VI__101608984.txt,Barbrook,char-offset:13119,PLACE,,,,51.215987,-3.845519,,NOT_IDENTIFIABLE,,,,Barbrook,Barbrook,
192,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Scotland,char-offset:5496,PLACE,http://sws.geonames.org/2638360,Scotland,,56.4907,4.2026,,VERIFIED,,,,Scotland,Scotland,
193,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Ashfield,char-offset:12638,PLACE,,,,-33.887697,151.125915,,NOT_IDENTIFIABLE,,,,Ashfield,Ashfield,
194,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Burwood,char-offset:12648,PLACE,,,,-33.878072,151.104076,,NOT_IDENTIFIABLE,,,,Burwood,Burwood,
195,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Drummoyne,char-offset:12657,PLACE,http://sws.geonames.org/2207783,Drummoyne,,-33.85237,151.15491,,VERIFIED,,,,Drummoyne,Drummoyne,
196,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Long Bay,char-offset:12668,PLACE,,,,-33.8179,151.220042,,NOT_IDENTIFIABLE,,,,Long Bay,Long Bay,
197,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Abbotsford,char-offset:12696,PLACE,,,,-33.852694,151.129883,,NOT_IDENTIFIABLE,,,,Abbotsford,Abbotsford,
198,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Burwood,char-offset:12754,PLACE,,,,-33.878072,151.104076,,NOT_IDENTIFIABLE,,,,Burwood,Burwood,
199,9287_26_01_1912_3_XXXII_REVULSION._15305030.txt,Willie,char-offset:12774,PLACE,,,,,,,NOT_IDENTIFIABLE,,,,Willie,Willie,
200,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:128,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
201,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:223,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
202,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,char-offset:242,PLACE,,,,-33.70824,147.501399,,NOT_IDENTIFIABLE,,,,Bland Creek,Bland Creek,
203,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:1193,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
204,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,char-offset:1212,PLACE,,,,-33.70824,147.501399,,NOT_IDENTIFIABLE,,,,Bland Creek,Bland Creek,
205,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:1805,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
206,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,char-offset:1819,PLACE,,,,-33.70824,147.501399,,NOT_IDENTIFIABLE,,,,Bland Creek,Bland Creek,
207,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:2026,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
208,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:2573,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
209,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:2974,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
210,10785_23_10_1908_6_V _SPORT._45038727.txt,Victoria,char-offset:3106,PLACE,http://sws.geonames.org/3600357,Victoria,,-15.50381,-87.82625,,UNVERIFIED,,,,Victoria,Victoria,
211,10785_23_10_1908_6_V _SPORT._45038727.txt,Mallee Plais,char-offset:3444,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Mallee Plais,Mallee Plais,
212,10785_23_10_1908_6_V _SPORT._45038727.txt,Weddin Mountains,char-offset:5253,PLACE,,,,-33.909857,147.948913,,NOT_IDENTIFIABLE,,,,Weddin Mountains,Weddin Mountains,
213,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,char-offset:6037,PLACE,,,,-33.70824,147.501399,,NOT_IDENTIFIABLE,,,,Bland Creek,Bland Creek,
214,10785_23_10_1908_6_V _SPORT._45038727.txt,Australia,char-offset:6154,PLACE,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,,,Australia,Australia,
215,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:6360,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
216,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:6830,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
217,10785_23_10_1908_6_V _SPORT._45038727.txt,Bland Creek,char-offset:6863,PLACE,,,,-33.70824,147.501399,,NOT_IDENTIFIABLE,,,,Bland Creek,Bland Creek,
218,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:7039,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
219,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:7256,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
220,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Cowal,char-offset:7718,PLACE,,,,-33.607582,147.436039,,NOT_IDENTIFIABLE,,,,Lake Cowal,Lake Cowal,
221,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake Macquarie,char-offset:7870,PLACE,,,,-33.087343,151.575337,,NOT_IDENTIFIABLE,,,,Lake Macquarie,Lake Macquarie,
222,10785_23_10_1908_6_V _SPORT._45038727.txt,Lake-Cowal,char-offset:7948,PLACE,,,,-33.607582,147.436039,,UNVERIFIED,,,,Lake-Cowal,Lake-Cowal,
223,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:8513,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
224,10785_23_10_1908_6_V _SPORT._45038727.txt,Back Creek,char-offset:8605,PLACE,,,,-28.782047,153.064428,,UNVERIFIED,,,,Back Creek,Back Creek,
225,10785_23_10_1908_6_V _SPORT._45038727.txt,Back Creek,char-offset:8773,PLACE,,,,-28.782047,153.064428,,UNVERIFIED,,,,Back Creek,Back Creek,
226,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:8996,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
227,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:9014,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
228,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,char-offset:9026,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,,,West Wyalong,West Wyalong,
229,10785_23_10_1908_6_V _SPORT._45038727.txt,England,char-offset:9186,PLACE,http://geo-kima.org/place/12708,England,,52.3555,1.1743,,UNVERIFIED,,,,England,England,
230,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:10274,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
231,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:10313,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
232,10785_23_10_1908_6_V _SPORT._45038727.txt,Africa,char-offset:10424,PLACE,http://sws.geonames.org/6255146,Africa,,6.425770006,18.27463905,,UNVERIFIED,,,,Africa,Africa,
233,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:10644,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
234,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:10989,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
235,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:11076,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
236,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:11110,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
237,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:11338,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
238,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,char-offset:11421,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,,,West Wyalong,West Wyalong,
239,10785_23_10_1908_6_V _SPORT._45038727.txt,West Wyalong,char-offset:11459,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,UNVERIFIED,,,,West Wyalong,West Wyalong,
240,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:11499,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
241,10785_23_10_1908_6_V _SPORT._45038727.txt,Broken Hill,char-offset:11874,PLACE,http://sws.geonames.org/2173911,Broken Hill,,-31.9652,141.4512,,UNVERIFIED,,,,Broken Hill,Broken Hill,
242,10785_23_10_1908_6_V _SPORT._45038727.txt,Wyalong,char-offset:12406,PLACE,http://sws.geonames.org/2143930,West Wyalong,,-33.92373,147.20473,,VERIFIED,,,,Wyalong,Wyalong,
243,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bald Hills,char-offset:6367,PLACE,http://sws.geonames.org/8556202,Bald Hills,,-27.32112,153.00857,,VERIFIED,,,,Bald Hills,Bald Hills,
244,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bathurst,char-offset:10429,PLACE,http://sws.geonames.org/2176632,Bathurst,,-33.41665,149.5806,,VERIFIED,,,,Bathurst,Bathurst,
245,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Weddln Mountains,char-offset:10623,PLACE,,,,-33.909857,147.948913,,UNVERIFIED,,,,Weddln Mountains,Weddln Mountains,
246,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Carcoar,char-offset:11074,PLACE,,,,-33.624697,149.138213,,NOT_IDENTIFIABLE,,,,Carcoar,Carcoar,
247,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Red Creek,char-offset:11752,PLACE,,,,,,,UNVERIFIED,Imaginary,,,Red Creek,Red Creek,
248,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Sandy Creek,char-offset:12025,PLACE,,,,,,,NOT_IDENTIFIABLE,Imaginary,,,Sandy Creek,Sandy Creek,
249,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Cowra,char-offset:12986,PLACE,http://sws.geonames.org/2170139,Cowra,,-33.83554,148.69663,,VERIFIED,,,,Cowra,Cowra,
250,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bald Hill Flat,char-offset:14277,PLACE,,,,-36.91653,149.844325,,NOT_IDENTIFIABLE,,,,Bald Hill Flat,Bald Hill Flat,
251,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,Bnljl Hill Flat,char-offset:14596,PLACE,,,,-36.91653,149.844325,,UNVERIFIED,,,,Bnljl Hill Flat,Bnljl Hill Flat,
252,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,"Twofold Bay,",char-offset:15730,PLACE,,,,-37.085969,149.929935,,NOT_IDENTIFIABLE,,,,"Twofold Bay,","Twofold Bay,",
253,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,"Twofold Bay,",char-offset:15730,PLACE,,,,-37.085969,149.929935,,UNVERIFIED,,,,"Twofold Bay,","Twofold Bay,",
254,10595_5_12_1908_12_XVI _We Join Ben Hall - An Adventure with Sir Frederick Pottinger_103466080.txt,America,char-offset:15780,PLACE,http://sws.geonames.org/2759831,America,,51.43667,5.97917,,UNVERIFIED,,,,America,America,
